trip_id,timestamp,pickup_district,driver_id,driver_status,trip_duration_mins,fare_amount_euros
TRIP_12401,2026-06-14 05:18:25.301943,Mitte,DRV_146,Idle,0,0.0
TRIP_14315,2026-06-14 05:19:25.301943,Prenzlauer Berg,DRV_133,Idle,0,0.0
TRIP_14028,2026-06-14 05:20:25.301943,Mitte,DRV_148,En Route,0,0.0
TRIP_13686,2026-06-14 05:23:25.301943,Mitte,DRV_118,Passengers_Onboard,18,23.73
TRIP_12627,2026-06-14 05:23:25.301943,Mitte,DRV_115,En Route,0,0.0
TRIP_14859,2026-06-14 05:27:25.301943,Friedrichshain-Kreuzberg,DRV_104,Passengers_Onboard,11,19.37
TRIP_12794,2026-06-14 05:30:25.301943,Mitte,DRV_104,Passengers_Onboard,23,29.8
TRIP_13902,2026-06-14 05:34:25.301943,Mitte,DRV_142,En Route,0,0.0
TRIP_14641,2026-06-14 05:39:25.301943,Prenzlauer Berg,DRV_128,Passengers_Onboard,14,20.04
TRIP_12507,2026-06-14 05:49:25.301943,Friedrichshain-Kreuzberg,DRV_142,Passengers_Onboard,15,23.9
TRIP_12717,2026-06-14 06:00:25.301943,Prenzlauer Berg,DRV_112,Passengers_Onboard,14,19.56
TRIP_14884,2026-06-14 06:02:25.301943,Mitte,DRV_124,Passengers_Onboard,15,25.53
TRIP_13134,2026-06-14 06:08:25.301943,Mitte,DRV_100,En Route,0,0.0
TRIP_13060,2026-06-14 06:10:25.301943,Mitte,DRV_141,Passengers_Onboard,20,27.55
TRIP_14061,2026-06-14 06:26:25.301943,Prenzlauer Berg,DRV_121,Passengers_Onboard,12,15.74
TRIP_14310,2026-06-14 06:43:25.301943,Prenzlauer Berg,DRV_138,Idle,0,0.0
TRIP_10946,2026-06-14 06:43:25.301943,Mitte,DRV_102,En Route,0,0.0
TRIP_11780,2026-06-14 06:47:25.301943,Friedrichshain-Kreuzberg,DRV_131,Passengers_Onboard,18,25.88
TRIP_14718,2026-06-14 06:55:25.301943,Prenzlauer Berg,DRV_103,Passengers_Onboard,11,15.97
TRIP_14040,2026-06-14 06:55:25.301943,Friedrichshain-Kreuzberg,DRV_132,Passengers_Onboard,22,30.29
TRIP_12166,2026-06-14 07:01:25.301943,Prenzlauer Berg,DRV_105,Passengers_Onboard,7,12.64
TRIP_13773,2026-06-14 07:15:25.301943,Prenzlauer Berg,DRV_113,En Route,0,0.0
TRIP_13295,2026-06-14 07:15:25.301943,Mitte,DRV_103,En Route,0,0.0
TRIP_11478,2026-06-14 07:17:25.301943,Prenzlauer Berg,DRV_101,Idle,0,0.0
TRIP_10825,2026-06-14 07:23:25.301943,Mitte,DRV_114,Passengers_Onboard,11,23.19
TRIP_11849,2026-06-14 07:36:25.301943,Prenzlauer Berg,DRV_130,Passengers_Onboard,12,18.46
TRIP_11153,2026-06-14 07:41:25.301943,Mitte,DRV_100,Passengers_Onboard,12,16.63
TRIP_10371,2026-06-14 07:48:25.301943,Prenzlauer Berg,DRV_111,Passengers_Onboard,15,23.76
TRIP_11820,2026-06-14 08:03:25.301943,Mitte,DRV_138,Passengers_Onboard,12,16.97
TRIP_14489,2026-06-14 08:09:25.301943,Mitte,DRV_135,Passengers_Onboard,14,24.6
TRIP_12805,2026-06-14 08:19:25.301943,Mitte,DRV_120,Passengers_Onboard,23,32.05
TRIP_13333,2026-06-14 08:21:25.301943,Friedrichshain-Kreuzberg,DRV_115,Passengers_Onboard,17,25.89
TRIP_10070,2026-06-14 08:26:25.301943,Friedrichshain-Kreuzberg,DRV_110,Passengers_Onboard,5,6.87
TRIP_11063,2026-06-14 08:32:25.301943,Friedrichshain-Kreuzberg,DRV_124,En Route,0,0.0
TRIP_14317,2026-06-14 08:37:25.301943,Mitte,DRV_112,Passengers_Onboard,18,28.2
TRIP_12719,2026-06-14 08:48:25.301943,Prenzlauer Berg,DRV_143,Passengers_Onboard,20,31.79
TRIP_13085,2026-06-14 08:48:25.301943,Mitte,DRV_144,Passengers_Onboard,15,20.27
TRIP_13427,2026-06-14 08:58:25.301943,Mitte,DRV_111,En Route,0,0.0
TRIP_14504,2026-06-14 08:59:25.301943,Friedrichshain-Kreuzberg,DRV_108,En Route,0,0.0
TRIP_13511,2026-06-14 09:03:25.301943,Friedrichshain-Kreuzberg,DRV_133,Passengers_Onboard,7,10.08
TRIP_13962,2026-06-14 09:05:25.301943,Mitte,DRV_100,Passengers_Onboard,10,18.08
TRIP_10147,2026-06-14 09:09:25.301943,Friedrichshain-Kreuzberg,DRV_144,Passengers_Onboard,23,32.92
TRIP_13507,2026-06-14 09:10:25.301943,Friedrichshain-Kreuzberg,DRV_112,Idle,0,0.0
TRIP_12900,2026-06-14 09:15:25.301943,Friedrichshain-Kreuzberg,DRV_149,En Route,0,0.0
TRIP_13769,2026-06-14 09:16:25.301943,Prenzlauer Berg,DRV_118,Passengers_Onboard,7,10.32
TRIP_10306,2026-06-14 09:18:25.301943,Friedrichshain-Kreuzberg,DRV_125,En Route,0,0.0
TRIP_10347,2026-06-14 09:18:25.301943,Prenzlauer Berg,DRV_122,Passengers_Onboard,14,21.19
TRIP_10541,2026-06-14 09:24:25.301943,Mitte,DRV_143,Passengers_Onboard,18,25.8
TRIP_13998,2026-06-14 09:30:25.301943,Prenzlauer Berg,DRV_142,Passengers_Onboard,12,20.45
TRIP_10669,2026-06-14 09:34:25.301943,Prenzlauer Berg,DRV_115,Passengers_Onboard,15,22.62
TRIP_11637,2026-06-14 09:36:25.301943,Friedrichshain-Kreuzberg,DRV_135,Passengers_Onboard,11,15.99
TRIP_11301,2026-06-14 09:47:25.301943,Mitte,DRV_137,Passengers_Onboard,17,22.5
TRIP_10887,2026-06-14 09:47:25.301943,Prenzlauer Berg,DRV_109,En Route,0,0.0
TRIP_11571,2026-06-14 09:51:25.301943,Mitte,DRV_134,Passengers_Onboard,4,6.31
TRIP_11086,2026-06-14 09:58:25.301943,Mitte,DRV_138,Passengers_Onboard,12,18.0
TRIP_14854,2026-06-14 10:23:25.301943,Mitte,DRV_143,Passengers_Onboard,17,22.81
TRIP_12238,2026-06-14 10:24:25.301943,Mitte,DRV_123,En Route,0,0.0
TRIP_13611,2026-06-14 10:25:25.301943,Prenzlauer Berg,DRV_103,Passengers_Onboard,9,12.08
TRIP_13259,2026-06-14 10:27:25.301943,Friedrichshain-Kreuzberg,DRV_119,Passengers_Onboard,16,24.13
TRIP_14075,2026-06-14 10:33:25.301943,Prenzlauer Berg,DRV_143,Idle,0,0.0
TRIP_14278,2026-06-14 10:47:25.301943,Friedrichshain-Kreuzberg,DRV_113,Passengers_Onboard,12,17.55
TRIP_13460,2026-06-14 10:52:25.301943,Mitte,DRV_133,En Route,0,0.0
TRIP_14382,2026-06-14 11:12:25.301943,Mitte,DRV_122,En Route,0,0.0
TRIP_12060,2026-06-14 11:13:25.301943,Friedrichshain-Kreuzberg,DRV_125,Passengers_Onboard,7,14.06
TRIP_13691,2026-06-14 11:15:25.301943,Prenzlauer Berg,DRV_149,Idle,0,0.0
TRIP_11373,2026-06-14 11:24:25.301943,Prenzlauer Berg,DRV_118,Idle,0,0.0
TRIP_14570,2026-06-14 11:27:25.301943,Mitte,DRV_114,Passengers_Onboard,20,26.14
TRIP_13349,2026-06-14 11:31:25.301943,Mitte,DRV_140,Passengers_Onboard,15,20.54
TRIP_10108,2026-06-14 11:50:25.301943,Prenzlauer Berg,DRV_135,Passengers_Onboard,21,29.59
TRIP_10542,2026-06-14 12:08:25.301943,Prenzlauer Berg,DRV_117,Passengers_Onboard,20,28.27
TRIP_12009,2026-06-14 12:18:25.301943,Prenzlauer Berg,DRV_139,En Route,0,0.0
TRIP_14861,2026-06-14 12:19:25.301943,Mitte,DRV_124,Idle,0,0.0
TRIP_14469,2026-06-14 12:19:25.301943,Prenzlauer Berg,DRV_134,Passengers_Onboard,16,24.9
TRIP_14968,2026-06-14 12:20:25.301943,Friedrichshain-Kreuzberg,DRV_143,Passengers_Onboard,16,22.57
TRIP_12565,2026-06-14 12:28:25.301943,Prenzlauer Berg,DRV_135,Passengers_Onboard,7,14.06
TRIP_10639,2026-06-14 12:35:25.301943,Prenzlauer Berg,DRV_109,Passengers_Onboard,25,35.05
TRIP_11554,2026-06-14 12:41:25.301943,Friedrichshain-Kreuzberg,DRV_137,Idle,0,0.0
TRIP_11158,2026-06-14 12:44:25.301943,Mitte,DRV_123,En Route,0,0.0
TRIP_11194,2026-06-14 12:57:25.301943,Mitte,DRV_138,Idle,0,0.0
TRIP_12177,2026-06-14 12:57:25.301943,Friedrichshain-Kreuzberg,DRV_116,Passengers_Onboard,3,7.37
TRIP_13935,2026-06-14 13:00:25.301943,Prenzlauer Berg,DRV_141,Passengers_Onboard,21,28.88
TRIP_13192,2026-06-14 13:16:25.301943,Prenzlauer Berg,DRV_115,En Route,0,0.0
TRIP_12690,2026-06-14 13:18:25.301943,Prenzlauer Berg,DRV_120,Idle,0,0.0
TRIP_10279,2026-06-14 13:19:25.301943,Mitte,DRV_143,En Route,0,0.0
TRIP_14603,2026-06-14 13:29:25.301943,Prenzlauer Berg,DRV_111,Passengers_Onboard,27,34.94
TRIP_10795,2026-06-14 13:32:25.301943,Prenzlauer Berg,DRV_109,En Route,0,0.0
TRIP_11045,2026-06-14 13:35:25.301943,Mitte,DRV_123,En Route,0,0.0
TRIP_13069,2026-06-14 13:40:25.301943,Friedrichshain-Kreuzberg,DRV_102,En Route,0,0.0
TRIP_14408,2026-06-14 13:54:25.301943,Mitte,DRV_114,Passengers_Onboard,9,16.36
TRIP_13807,2026-06-14 13:57:25.301943,Mitte,DRV_119,Passengers_Onboard,19,24.16
TRIP_14328,2026-06-14 14:05:25.301943,Friedrichshain-Kreuzberg,DRV_107,Idle,0,0.0
TRIP_13478,2026-06-14 14:10:25.301943,Friedrichshain-Kreuzberg,DRV_133,En Route,0,0.0
TRIP_14441,2026-06-14 14:14:25.301943,Mitte,DRV_148,Idle,0,0.0
TRIP_11012,2026-06-14 14:31:25.301943,Mitte,DRV_128,En Route,0,0.0
TRIP_12969,2026-06-14 14:33:25.301943,Prenzlauer Berg,DRV_108,Passengers_Onboard,14,24.29
TRIP_11892,2026-06-14 14:40:25.301943,Prenzlauer Berg,DRV_124,Passengers_Onboard,7,16.26
TRIP_11677,2026-06-14 14:43:25.301943,Mitte,DRV_125,Passengers_Onboard,13,18.8
TRIP_10527,2026-06-14 14:45:25.301943,Friedrichshain-Kreuzberg,DRV_102,Passengers_Onboard,23,33.17
TRIP_10637,2026-06-14 14:48:25.301943,Prenzlauer Berg,DRV_128,En Route,0,0.0
TRIP_10863,2026-06-14 14:50:25.301943,Friedrichshain-Kreuzberg,DRV_107,Idle,0,0.0
TRIP_14564,2026-06-14 14:57:25.301943,Mitte,DRV_138,Passengers_Onboard,6,12.25
TRIP_14509,2026-06-14 14:59:25.301943,Friedrichshain-Kreuzberg,DRV_141,Passengers_Onboard,12,20.37
TRIP_13794,2026-06-14 15:04:25.301943,Friedrichshain-Kreuzberg,DRV_137,En Route,0,0.0
TRIP_12316,2026-06-14 15:06:25.301943,Prenzlauer Berg,DRV_103,Idle,0,0.0
TRIP_12356,2026-06-14 15:15:25.301943,Mitte,DRV_118,Passengers_Onboard,11,19.57
TRIP_12619,2026-06-14 15:27:25.301943,Friedrichshain-Kreuzberg,DRV_108,En Route,0,0.0
TRIP_14047,2026-06-14 15:30:25.301943,Prenzlauer Berg,DRV_113,En Route,0,0.0
TRIP_10648,2026-06-14 15:36:25.301943,Mitte,DRV_103,Passengers_Onboard,11,18.84
TRIP_11862,2026-06-14 15:38:25.301943,Friedrichshain-Kreuzberg,DRV_112,Idle,0,0.0
TRIP_10200,2026-06-14 15:39:25.301943,Friedrichshain-Kreuzberg,DRV_138,Passengers_Onboard,26,34.95
TRIP_12924,2026-06-14 15:45:25.301943,Prenzlauer Berg,DRV_100,En Route,0,0.0
TRIP_11137,2026-06-14 15:48:25.301943,Mitte,DRV_146,Passengers_Onboard,19,26.94
TRIP_14805,2026-06-14 15:58:25.301943,Friedrichshain-Kreuzberg,DRV_105,Idle,0,0.0
TRIP_10332,2026-06-14 16:05:25.301943,Prenzlauer Berg,DRV_111,Passengers_Onboard,16,21.84
TRIP_11592,2026-06-14 16:15:25.301943,Mitte,DRV_143,En Route,0,0.0
TRIP_14988,2026-06-14 16:19:25.301943,Friedrichshain-Kreuzberg,DRV_144,Passengers_Onboard,15,22.95
TRIP_10479,2026-06-14 16:20:25.301943,Prenzlauer Berg,DRV_120,Passengers_Onboard,20,24.32
TRIP_12410,2026-06-14 16:43:25.301943,Friedrichshain-Kreuzberg,DRV_120,En Route,0,0.0
TRIP_13880,2026-06-14 16:55:25.301943,Friedrichshain-Kreuzberg,DRV_134,Passengers_Onboard,8,16.79
TRIP_14204,2026-06-14 16:59:25.301943,Prenzlauer Berg,DRV_147,Idle,0,0.0
TRIP_10703,2026-06-14 16:59:25.301943,Friedrichshain-Kreuzberg,DRV_109,En Route,0,0.0
TRIP_14020,2026-06-14 17:14:25.301943,Friedrichshain-Kreuzberg,DRV_118,Passengers_Onboard,19,23.6
TRIP_11816,2026-06-14 17:17:25.301943,Mitte,DRV_111,Idle,0,0.0
TRIP_13056,2026-06-14 17:21:25.301943,Mitte,DRV_114,En Route,0,0.0
TRIP_11128,2026-06-14 17:28:25.301943,Prenzlauer Berg,DRV_131,Passengers_Onboard,24,32.18
TRIP_12967,2026-06-14 17:31:25.301943,Prenzlauer Berg,DRV_112,Passengers_Onboard,15,22.09
TRIP_12869,2026-06-14 17:38:25.301943,Prenzlauer Berg,DRV_118,Passengers_Onboard,15,19.99
TRIP_13970,2026-06-14 17:39:25.301943,Prenzlauer Berg,DRV_143,Idle,0,0.0
TRIP_14517,2026-06-14 17:40:25.301943,Mitte,DRV_105,Passengers_Onboard,25,30.47
TRIP_13252,2026-06-14 17:44:25.301943,Friedrichshain-Kreuzberg,DRV_113,Passengers_Onboard,21,28.61
TRIP_10740,2026-06-14 17:57:25.301943,Mitte,DRV_117,Passengers_Onboard,11,14.68
TRIP_11747,2026-06-14 18:00:25.301943,Mitte,DRV_122,Passengers_Onboard,5,10.69
TRIP_12704,2026-06-14 18:03:25.301943,Prenzlauer Berg,DRV_121,Passengers_Onboard,18,24.63
TRIP_13040,2026-06-14 18:04:25.301943,Friedrichshain-Kreuzberg,DRV_105,Passengers_Onboard,16,26.27
TRIP_10929,2026-06-14 18:10:25.301943,Friedrichshain-Kreuzberg,DRV_146,En Route,0,0.0
TRIP_13594,2026-06-14 18:32:25.301943,Prenzlauer Berg,DRV_139,Passengers_Onboard,10,17.15
TRIP_14824,2026-06-14 18:37:25.301943,Mitte,DRV_145,Passengers_Onboard,17,22.39
TRIP_11698,2026-06-14 18:43:25.301943,Friedrichshain-Kreuzberg,DRV_119,Passengers_Onboard,17,23.07
TRIP_10110,2026-06-14 18:54:25.301943,Mitte,DRV_127,Passengers_Onboard,6,13.69
TRIP_13718,2026-06-14 18:59:25.301943,Friedrichshain-Kreuzberg,DRV_146,Passengers_Onboard,9,14.93
TRIP_13321,2026-06-14 19:00:25.301943,Friedrichshain-Kreuzberg,DRV_135,Passengers_Onboard,15,21.98
TRIP_12904,2026-06-14 19:00:25.301943,Mitte,DRV_107,En Route,0,0.0
TRIP_12104,2026-06-14 19:12:25.301943,Prenzlauer Berg,DRV_137,En Route,0,0.0
TRIP_11238,2026-06-14 19:22:25.301943,Prenzlauer Berg,DRV_116,Passengers_Onboard,13,18.26
TRIP_10195,2026-06-14 19:23:25.301943,Prenzlauer Berg,DRV_117,Passengers_Onboard,25,36.63
TRIP_14256,2026-06-14 19:23:25.301943,Prenzlauer Berg,DRV_126,Passengers_Onboard,20,25.64
TRIP_12559,2026-06-14 19:26:25.301943,Mitte,DRV_108,Idle,0,0.0
TRIP_13677,2026-06-14 19:31:25.301943,Prenzlauer Berg,DRV_104,Passengers_Onboard,21,31.03
TRIP_10653,2026-06-14 19:36:25.301943,Prenzlauer Berg,DRV_101,Passengers_Onboard,11,16.54
TRIP_13212,2026-06-14 19:38:25.301943,Prenzlauer Berg,DRV_136,En Route,0,0.0
TRIP_14829,2026-06-14 19:50:25.301943,Prenzlauer Berg,DRV_121,Passengers_Onboard,19,24.72
TRIP_13217,2026-06-14 19:59:25.301943,Prenzlauer Berg,DRV_143,Passengers_Onboard,11,18.33
TRIP_12841,2026-06-14 20:07:25.301943,Mitte,DRV_143,En Route,0,0.0
TRIP_11151,2026-06-14 20:08:25.301943,Mitte,DRV_147,Idle,0,0.0
TRIP_10821,2026-06-14 20:09:25.301943,Prenzlauer Berg,DRV_141,Passengers_Onboard,20,31.42
TRIP_10174,2026-06-14 20:09:25.301943,Mitte,DRV_134,Passengers_Onboard,14,23.28
TRIP_11374,2026-06-14 20:12:25.301943,Mitte,DRV_127,En Route,0,0.0
TRIP_10403,2026-06-14 20:15:25.301943,Friedrichshain-Kreuzberg,DRV_140,Idle,0,0.0
TRIP_10024,2026-06-14 20:20:25.301943,Mitte,DRV_119,Passengers_Onboard,13,19.69
TRIP_11200,2026-06-14 20:20:25.301943,Prenzlauer Berg,DRV_108,Passengers_Onboard,14,24.08
TRIP_14620,2026-06-14 20:34:25.301943,Mitte,DRV_145,Passengers_Onboard,14,21.25
TRIP_10512,2026-06-14 20:42:25.301943,Mitte,DRV_148,Idle,0,0.0
TRIP_14671,2026-06-14 20:51:25.301943,Mitte,DRV_123,Passengers_Onboard,15,23.19
TRIP_11755,2026-06-14 20:52:25.301943,Friedrichshain-Kreuzberg,DRV_123,Passengers_Onboard,14,21.14
TRIP_13824,2026-06-14 20:56:25.301943,Friedrichshain-Kreuzberg,DRV_124,Passengers_Onboard,11,16.93
TRIP_11265,2026-06-14 20:57:25.301943,Friedrichshain-Kreuzberg,DRV_147,Passengers_Onboard,13,21.77
TRIP_14333,2026-06-14 21:04:25.301943,Friedrichshain-Kreuzberg,DRV_139,Passengers_Onboard,12,17.63
TRIP_14098,2026-06-14 21:10:25.301943,Mitte,DRV_113,Idle,0,0.0
TRIP_12928,2026-06-14 21:11:25.301943,Prenzlauer Berg,DRV_121,Passengers_Onboard,19,26.96
TRIP_13129,2026-06-14 21:13:25.301943,Mitte,DRV_102,Idle,0,0.0
TRIP_11067,2026-06-14 21:13:25.301943,Mitte,DRV_144,Passengers_Onboard,19,26.34
TRIP_13471,2026-06-14 21:14:25.301943,Friedrichshain-Kreuzberg,DRV_148,Passengers_Onboard,16,27.26
TRIP_10614,2026-06-14 21:15:25.301943,Friedrichshain-Kreuzberg,DRV_122,En Route,0,0.0
TRIP_11861,2026-06-14 21:20:25.301943,Mitte,DRV_101,Passengers_Onboard,16,23.04
TRIP_12417,2026-06-14 21:25:25.301943,Prenzlauer Berg,DRV_146,Idle,0,0.0
TRIP_10957,2026-06-14 21:37:25.301943,Mitte,DRV_108,Idle,0,0.0
TRIP_10564,2026-06-14 21:38:25.301943,Mitte,DRV_146,Passengers_Onboard,16,25.89
TRIP_12276,2026-06-14 21:38:25.301943,Prenzlauer Berg,DRV_141,Passengers_Onboard,24,30.91
TRIP_12622,2026-06-14 21:40:25.301943,Prenzlauer Berg,DRV_106,Passengers_Onboard,11,17.89
TRIP_13440,2026-06-14 21:42:25.301943,Prenzlauer Berg,DRV_140,Passengers_Onboard,6,13.0
TRIP_10180,2026-06-14 21:46:25.301943,Prenzlauer Berg,DRV_132,Idle,0,0.0
TRIP_10068,2026-06-14 21:52:25.301943,Friedrichshain-Kreuzberg,DRV_137,Idle,0,0.0
TRIP_13152,2026-06-14 21:56:25.301943,Friedrichshain-Kreuzberg,DRV_121,Passengers_Onboard,19,27.0
TRIP_12598,2026-06-14 22:13:25.301943,Prenzlauer Berg,DRV_127,En Route,0,0.0
TRIP_13323,2026-06-14 22:39:25.301943,Mitte,DRV_131,En Route,0,0.0
TRIP_14894,2026-06-14 22:45:25.301943,Friedrichshain-Kreuzberg,DRV_102,Idle,0,0.0
TRIP_13804,2026-06-14 22:48:25.301943,Mitte,DRV_103,Passengers_Onboard,13,23.75
TRIP_10317,2026-06-14 22:49:25.301943,Mitte,DRV_117,Passengers_Onboard,6,14.79
TRIP_12354,2026-06-14 22:50:25.301943,Mitte,DRV_123,Passengers_Onboard,18,24.13
TRIP_10072,2026-06-14 22:50:25.301943,Mitte,DRV_142,Passengers_Onboard,16,21.12
TRIP_11831,2026-06-14 22:52:25.301943,Mitte,DRV_144,Passengers_Onboard,9,12.1
TRIP_10942,2026-06-14 22:53:25.301943,Prenzlauer Berg,DRV_117,Idle,0,0.0
TRIP_12881,2026-06-14 22:53:25.301943,Mitte,DRV_111,Passengers_Onboard,13,19.6
TRIP_11536,2026-06-14 23:03:25.301943,Mitte,DRV_101,Passengers_Onboard,26,32.68
TRIP_12618,2026-06-14 23:06:25.301943,Prenzlauer Berg,DRV_126,Passengers_Onboard,13,18.31
TRIP_12799,2026-06-14 23:08:25.301943,Friedrichshain-Kreuzberg,DRV_148,Passengers_Onboard,17,27.21
TRIP_13070,2026-06-14 23:12:25.301943,Prenzlauer Berg,DRV_140,Passengers_Onboard,15,22.85
TRIP_11909,2026-06-14 23:15:25.301943,Mitte,DRV_138,Passengers_Onboard,11,15.22
TRIP_10302,2026-06-14 23:16:25.301943,Mitte,DRV_105,Passengers_Onboard,11,17.6
TRIP_11947,2026-06-14 23:17:25.301943,Mitte,DRV_121,Passengers_Onboard,12,19.29
TRIP_11939,2026-06-14 23:29:25.301943,Friedrichshain-Kreuzberg,DRV_123,Passengers_Onboard,10,15.09
TRIP_11004,2026-06-14 23:31:25.301943,Friedrichshain-Kreuzberg,DRV_108,Passengers_Onboard,12,17.22
TRIP_11764,2026-06-14 23:32:25.301943,Mitte,DRV_139,Passengers_Onboard,22,30.99
TRIP_14127,2026-06-14 23:46:25.301943,Prenzlauer Berg,DRV_129,En Route,0,0.0
TRIP_14848,2026-06-14 23:52:25.301943,Prenzlauer Berg,DRV_109,Passengers_Onboard,16,19.66
TRIP_10723,2026-06-14 23:55:25.301943,Prenzlauer Berg,DRV_118,Passengers_Onboard,15,21.68
TRIP_13926,2026-06-14 23:58:25.301943,Prenzlauer Berg,DRV_128,Passengers_Onboard,11,16.91
TRIP_14966,2026-06-15 00:01:25.301943,Friedrichshain-Kreuzberg,DRV_118,Passengers_Onboard,12,18.8
TRIP_12698,2026-06-15 00:06:25.301943,Mitte,DRV_138,Passengers_Onboard,26,34.93
TRIP_13308,2026-06-15 00:08:25.301943,Friedrichshain-Kreuzberg,DRV_107,Passengers_Onboard,12,20.85
TRIP_13164,2026-06-15 00:10:25.301943,Friedrichshain-Kreuzberg,DRV_135,Passengers_Onboard,10,12.53
TRIP_14161,2026-06-15 00:14:25.301943,Mitte,DRV_129,Passengers_Onboard,20,29.56
TRIP_11613,2026-06-15 00:17:25.301943,Mitte,DRV_120,En Route,0,0.0
TRIP_11003,2026-06-15 00:21:25.301943,Mitte,DRV_142,En Route,0,0.0
TRIP_10781,2026-06-15 00:23:25.301943,Prenzlauer Berg,DRV_134,Passengers_Onboard,11,14.84
TRIP_10152,2026-06-15 00:46:25.301943,Prenzlauer Berg,DRV_107,Idle,0,0.0
TRIP_11656,2026-06-15 00:52:25.301943,Mitte,DRV_120,Passengers_Onboard,9,12.86
TRIP_14827,2026-06-15 00:57:25.301943,Friedrichshain-Kreuzberg,DRV_120,Idle,0,0.0
TRIP_12781,2026-06-15 01:03:25.301943,Mitte,DRV_147,Passengers_Onboard,15,24.95
TRIP_11150,2026-06-15 01:11:25.301943,Mitte,DRV_107,En Route,0,0.0
TRIP_10808,2026-06-15 01:12:25.301943,Prenzlauer Berg,DRV_146,En Route,0,0.0
TRIP_14807,2026-06-15 01:12:25.301943,Mitte,DRV_114,Passengers_Onboard,14,24.14
TRIP_11011,2026-06-15 01:16:25.301943,Mitte,DRV_140,Idle,0,0.0
TRIP_13873,2026-06-15 01:35:25.301943,Mitte,DRV_109,En Route,0,0.0
TRIP_12268,2026-06-15 01:37:25.301943,Mitte,DRV_117,Passengers_Onboard,15,22.56
TRIP_10779,2026-06-15 01:37:25.301943,Mitte,DRV_131,Passengers_Onboard,17,29.04
TRIP_10000,2026-06-15 01:41:25.301943,Friedrichshain-Kreuzberg,DRV_117,Idle,0,0.0
TRIP_10264,2026-06-15 01:51:25.301943,Prenzlauer Berg,DRV_101,En Route,0,0.0
TRIP_12902,2026-06-15 01:56:25.301943,Friedrichshain-Kreuzberg,DRV_114,En Route,0,0.0
TRIP_12461,2026-06-15 02:05:25.301943,Mitte,DRV_135,Passengers_Onboard,14,17.56
TRIP_13504,2026-06-15 02:06:25.301943,Mitte,DRV_128,Idle,0,0.0
TRIP_12862,2026-06-15 02:22:25.301943,Mitte,DRV_108,Idle,0,0.0
TRIP_12080,2026-06-15 02:23:25.301943,Mitte,DRV_117,Idle,0,0.0
TRIP_13569,2026-06-15 02:32:25.301943,Mitte,DRV_127,En Route,0,0.0
TRIP_11449,2026-06-15 02:37:25.301943,Prenzlauer Berg,DRV_125,Passengers_Onboard,20,29.08
TRIP_12950,2026-06-15 02:38:25.301943,Friedrichshain-Kreuzberg,DRV_139,Passengers_Onboard,16,23.38
TRIP_13951,2026-06-15 02:40:25.301943,Prenzlauer Berg,DRV_120,Passengers_Onboard,24,29.45
TRIP_10799,2026-06-15 02:41:25.301943,Friedrichshain-Kreuzberg,DRV_136,En Route,0,0.0
TRIP_10449,2026-06-15 02:50:25.301943,Mitte,DRV_126,Idle,0,0.0
TRIP_13329,2026-06-15 02:51:25.301943,Friedrichshain-Kreuzberg,DRV_118,Idle,0,0.0
TRIP_12681,2026-06-15 03:02:25.301943,Mitte,DRV_106,Passengers_Onboard,19,29.15
TRIP_13509,2026-06-15 03:04:25.301943,Prenzlauer Berg,DRV_114,Passengers_Onboard,8,12.98
TRIP_14052,2026-06-15 03:09:25.301943,Friedrichshain-Kreuzberg,DRV_110,Passengers_Onboard,8,14.21
TRIP_11742,2026-06-15 03:19:25.301943,Mitte,DRV_121,Passengers_Onboard,7,15.16
TRIP_14069,2026-06-15 03:25:25.301943,Friedrichshain-Kreuzberg,DRV_129,Passengers_Onboard,18,26.3
TRIP_13558,2026-06-15 03:29:25.301943,Prenzlauer Berg,DRV_133,Idle,0,0.0
TRIP_13263,2026-06-15 03:31:25.301943,Friedrichshain-Kreuzberg,DRV_119,Idle,0,0.0
TRIP_10169,2026-06-15 03:36:25.301943,Mitte,DRV_103,Passengers_Onboard,8,11.14
TRIP_10228,2026-06-15 03:43:25.301943,Mitte,DRV_131,En Route,0,0.0
TRIP_13005,2026-06-15 03:48:25.301943,Friedrichshain-Kreuzberg,DRV_118,En Route,0,0.0
TRIP_14787,2026-06-15 03:49:25.301943,Mitte,DRV_148,Passengers_Onboard,15,26.05
TRIP_10604,2026-06-15 03:55:25.301943,Mitte,DRV_101,Passengers_Onboard,14,24.37
TRIP_10186,2026-06-15 03:59:25.301943,Friedrichshain-Kreuzberg,DRV_112,Passengers_Onboard,18,25.62
TRIP_10965,2026-06-15 04:00:25.301943,Mitte,DRV_120,En Route,0,0.0
TRIP_10966,2026-06-15 04:09:25.301943,Friedrichshain-Kreuzberg,DRV_135,Passengers_Onboard,19,29.06
TRIP_10843,2026-06-15 04:10:25.301943,Mitte,DRV_114,Passengers_Onboard,21,28.71
TRIP_10643,2026-06-15 04:12:25.301943,Mitte,DRV_111,Idle,0,0.0
TRIP_14740,2026-06-15 04:18:25.301943,Prenzlauer Berg,DRV_104,En Route,0,0.0
TRIP_14964,2026-06-15 04:21:25.301943,Friedrichshain-Kreuzberg,DRV_120,Passengers_Onboard,23,32.87
TRIP_12240,2026-06-15 04:28:25.301943,Prenzlauer Berg,DRV_102,En Route,0,0.0
